name_file,real_eggs_images,counted_eggs_image,model_name,total_time,image_name,timestamp
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,9,32,best-train2.pt,37.511473,paleta-340-9.jpg,2025-03-26 22:28:47
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,128,113,best-v1.pt,38.701421,paleta-10-128.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,12,9,best-v1.pt,32.451065,paleta-11-12.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,169,45,best-v1.pt,33.697877,paleta-11-169.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,10,11,best-v1.pt,35.311879,paleta-12-10.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,34,30,best-v1.pt,34.271353,paleta-12-34.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,89,72,best-v1.pt,35.937119,paleta-14-89.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,111,18,best-v1.pt,36.490658,paleta-15-111.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,172,188,best-v1.pt,35.708137,paleta-16-172.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,54,52,best-v1.pt,36.952285,paleta-17-54.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,90,74,best-v1.pt,34.163298,paleta-17-90.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,56,26,best-v1.pt,35.565374,paleta-3-56.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,34,15,best-v1.pt,35.446405,paleta-4-34.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,11,16,best-v1.pt,34.814838,paleta-5-11.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,27,19,best-v1.pt,34.878491,paleta-6-27.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,55,48,best-v1.pt,44.488547,paleta-6-55.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,89,106,best-v1.pt,35.924874,paleta-7-89.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,100,76,best-v1.pt,36.44673,paleta-8-100.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,64,40,best-v1.pt,36.125827,paleta-8-64.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,39,54,best-v1.pt,36.058382,paleta-9-39.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,82,37,best-v1.pt,37.372499,paleta-9-82.jpg,2025-03-26 23:30:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,183,33,best-v1.pt,37.754354,paleta-43-183.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,50,32,best-v1.pt,41.571607,paleta-43-50.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,14,8,best-v1.pt,35.180153,paleta-46-14.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,102,68,best-v1.pt,37.265828,paleta-48-102.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,17,12,best-v1.pt,38.654583,paleta-48-17.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,242,149,best-v1.pt,37.143929,paleta-48-242.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,148,103,best-v1.pt,36.759493,paleta-49-148.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,257,189,best-v1.pt,37.475692,paleta-49-257.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,13,32,best-v1.pt,37.776636,paleta-50-13.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,30,9,best-v1.pt,37.784998,paleta-50-30.jpg,2025-03-26 23:36:56
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,25,12,best-v1.pt,38.953094,paleta-1-25.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,103,30,best-v1.pt,36.37924,paleta-10-103.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,179,45,best-v1.pt,38.754718,paleta-10-179.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,56,12,best-v1.pt,44.054803,paleta-10-56.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,79,20,best-v1.pt,38.035292,paleta-10-79.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,148,58,best-v1.pt,39.628563,paleta-11-148.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,157,143,best-v1.pt,50.017821,paleta-11-157.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,178,42,best-v1.pt,41.541927,paleta-11-178.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,181,36,best-v1.pt,40.300478,paleta-12-181.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,19,16,best-v1.pt,41.763715,paleta-12-19.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,24,30,best-v1.pt,46.32978,paleta-12-24.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,41,11,best-v1.pt,46.81683,paleta-12-41.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,28,13,best-v1.pt,69.981287,paleta-13-28.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,31,18,best-v1.pt,42.062394,paleta-13-31.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,33,5,best-v1.pt,41.857832,paleta-13-33.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,82,80,best-v1.pt,41.554925,paleta-13-82.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,83,23,best-v1.pt,47.338341,paleta-13-83.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,54,60,best-v1.pt,45.192346,paleta-15-54.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,66,22,best-v1.pt,42.213147,paleta-15-66.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,92,31,best-v1.pt,42.386894,paleta-15-92.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,4,4,best-v1.pt,42.434708,paleta-16-4.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,21,28,best-v1.pt,45.215203,paleta-17-21.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,49,11,best-v1.pt,40.817076,paleta-17-49.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,8,16,best-v1.pt,40.75827,paleta-17-8.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,10,8,best-v1.pt,41.315652,paleta-2-10.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,2,9,best-v1.pt,46.1047,paleta-2-2.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,4,5,best-v1.pt,41.204147,paleta-2-4.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,37,37,best-v1.pt,44.490371,paleta-3-37.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,107,138,best-v1.pt,41.42307,paleta-4-107.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,11,21,best-v1.pt,54.607017,paleta-4-11.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,125,105,best-v1.pt,38.693532,paleta-4-125.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,158,115,best-v1.pt,37.732688,paleta-4-158.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,5,6,best-v1.pt,37.369514,paleta-4-5.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,13,8,best-v1.pt,37.189105,paleta-5-13.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,26,29,best-v1.pt,38.6706,paleta-5-26.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,28,14,best-v1.pt,38.71988,paleta-5-28.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,38,40,best-v1.pt,37.418491,paleta-6-38.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,65,8,best-v1.pt,43.28667,paleta-6-65.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,14,5,best-v1.pt,43.246863,paleta-7-14.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,32,8,best-v1.pt,38.964544,paleta-7-32.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,139,123,best-v1.pt,39.320206,paleta-8-139.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,146,33,best-v1.pt,40.564213,paleta-8-146.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,15,22,best-v1.pt,38.499232,paleta-8-15.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,25,32,best-v1.pt,47.140414,paleta-8-25.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,12,22,best-v1.pt,44.946073,paleta-9-12.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,137,267,best-v1.pt,44.949323,paleta-9-137.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,60,17,best-v1.pt,44.415024,paleta-9-60.jpg,2025-03-27 00:10:25
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,41,38,best-v1.pt,40.035383,paleta-1-41.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,60,48,best-v1.pt,35.807333,paleta-2-60.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,18,43,best-v1.pt,35.51472,paleta-3-18.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,20,18,best-v1.pt,34.11369,paleta-4-20.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,108,65,best-v1.pt,43.920065,paleta-43-108.jpg,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,29,24,best-v1.pt,38.184442,paleta-5-29.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,12,12,best-v1.pt,39.305812,paleta-6-12.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,32,27,best-v1.pt,38.182629,paleta-7-32.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,0,15,best-v1.pt,39.297012,paleta-8-0.png,2025-03-27 00:16:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,18,21,best-v1.pt,48.315063,paleta-14-18.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,103,37,best-v1.pt,48.578112,paleta-185-103.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,34,36,best-v1.pt,41.840803,paleta-191-34.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,46,44,best-v1.pt,48.159435,paleta-201-46.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,152,131,best-v1.pt,47.874965,paleta-228-152.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,47,35,best-v1.pt,43.517925,paleta-254-47.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,12,16,best-v1.pt,48.680699,paleta-256-12.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,16,18,best-v1.pt,43.88194,paleta-38-16.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,44,23,best-v1.pt,37.409787,paleta-404-44.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,8,3,best-v1.pt,47.373258,paleta-81-8.jpg,2025-03-27 00:23:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,23,18,best-v1.pt,38.47576,paleta-067-23.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,41,38,best-v1.pt,39.301283,paleta-109-41.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,32,27,best-v1.pt,40.615667,paleta-187-32.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,58,48,best-v1.pt,40.159116,paleta-291-58.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,59,47,best-v1.pt,39.977577,paleta-34-59.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,4,6,best-v1.pt,40.272883,paleta-352-4.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,108,48,best-v1.pt,40.261541,paleta-43-108.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,7,5,best-v1.pt,40.06029,paleta-51-7.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,15,15,best-v1.pt,39.761021,paleta-61-15.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,60,44,best-v1.pt,40.151731,paleta-78-60.jpg,2025-03-27 00:30:30
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,112,94,best-v1.pt,40.293711,paleta-1-112.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,8,best-v1.pt,40.393174,paleta-10-4.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,47,49,best-v1.pt,38.766973,paleta-11-47.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,93,118,best-v1.pt,43.161514,paleta-12-93.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,129,103,best-v1.pt,40.317169,paleta-13-129.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,114,127,best-v1.pt,39.942962,paleta-14-114.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,15,16,best-v1.pt,39.846639,paleta-15-15.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,95,82,best-v1.pt,40.407262,paleta-16-95.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,24,16,best-v1.pt,40.57026,paleta-17-24.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,5,best-v1.pt,39.702688,paleta-2-4.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,20,27,best-v1.pt,39.628744,paleta-5-20.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,53,52,best-v1.pt,40.653428,paleta-7-53.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,13,13,best-v1.pt,38.404058,paleta-9-13.jpg,2025-03-27 00:39:13
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,50,19,best-v1.pt,39.942034,paleta-110-50.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,29,10,best-v1.pt,39.174545,paleta-144-29.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,24,34,best-v1.pt,44.053327,paleta-177-24.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,136,112,best-v1.pt,38.512568,paleta-186-136.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,16,19,best-v1.pt,40.193708,paleta-282-16.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,18,14,best-v1.pt,39.262401,paleta-290-18.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,20,20,best-v1.pt,45.538137,paleta-329-20.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,12,6,best-v1.pt,44.749191,paleta-33-12.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,22,9,best-v1.pt,39.185807,paleta-37-22.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,55,42,best-v1.pt,40.07664,paleta-87-55.jpg,2025-03-27 00:46:05
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,5,7,best-v1.pt,39.763738,paleta-140-5.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,4,4,best-v1.pt,38.52533,paleta-146-4.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,13,8,best-v1.pt,39.814667,paleta-165-13.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,0,best-v1.pt,39.480303,paleta-203-1.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,11,9,best-v1.pt,39.292083,paleta-210-11.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,2,best-v1.pt,39.610715,paleta-211-3.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,3,best-v1.pt,37.887992,paleta-268-3.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,8,8,best-v1.pt,39.492779,paleta-284-8.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,2,best-v1.pt,39.33911,paleta-285-1.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,9,15,best-v1.pt,38.045966,paleta-340-9.jpg,2025-03-27 00:52:37
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,128,126,best-balanceado.pt,40.824737,paleta-10-128.jpg,2025-04-11 19:59:14
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,12,14,best-balanceado.pt,35.043986,paleta-11-12.jpg,2025-04-11 19:59:14
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,169,226,best-balanceado.pt,35.176763,paleta-11-169.jpg,2025-04-11 19:59:14
