name_file,real_eggs_images,counted_eggs_image,model_name,total_time,image_name,timestamp
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,128,136,best-train2.onnx,4.389315,paleta-10-128.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,12,15,best-train2.onnx,3.481833,paleta-11-12.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,169,159,best-train2.onnx,3.44357,paleta-11-169.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,10,17,best-train2.onnx,3.346393,paleta-12-10.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,34,32,best-train2.onnx,3.109331,paleta-12-34.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,89,88,best-train2.onnx,3.503259,paleta-14-89.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,111,58,best-train2.onnx,3.494284,paleta-15-111.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,172,225,best-train2.onnx,3.073692,paleta-16-172.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,54,54,best-train2.onnx,3.047987,paleta-17-54.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,90,107,best-train2.onnx,2.831693,paleta-17-90.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,56,54,best-train2.onnx,2.92675,paleta-3-56.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,34,54,best-train2.onnx,3.117522,paleta-4-34.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,11,20,best-train2.onnx,3.051769,paleta-5-11.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,27,31,best-train2.onnx,3.137545,paleta-6-27.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,55,57,best-train2.onnx,3.796584,paleta-6-55.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,89,103,best-train2.onnx,3.308889,paleta-7-89.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,100,99,best-train2.onnx,3.186516,paleta-8-100.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,64,74,best-train2.onnx,3.039049,paleta-8-64.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,39,47,best-train2.onnx,3.056715,paleta-9-39.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-10,82,98,best-train2.onnx,3.150923,paleta-9-82.jpg,2025-04-12 13:16:01
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,183,83,best-train2.onnx,3.350229,paleta-43-183.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,50,33,best-train2.onnx,3.496872,paleta-43-50.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,14,18,best-train2.onnx,3.007853,paleta-46-14.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,102,96,best-train2.onnx,3.276429,paleta-48-102.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,17,19,best-train2.onnx,2.972006,paleta-48-17.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,242,216,best-train2.onnx,3.052162,paleta-48-242.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,148,144,best-train2.onnx,2.951777,paleta-49-148.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,257,239,best-train2.onnx,3.247413,paleta-49-257.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,13,38,best-train2.onnx,3.194318,paleta-50-13.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-11,30,31,best-train2.onnx,3.49382,paleta-50-30.jpg,2025-04-12 13:16:34
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,25,55,best-train2.onnx,3.574554,paleta-1-25.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,103,107,best-train2.onnx,3.509645,paleta-10-103.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,179,103,best-train2.onnx,3.513363,paleta-10-179.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,56,40,best-train2.onnx,4.157252,paleta-10-56.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,79,80,best-train2.onnx,3.74957,paleta-10-79.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,148,109,best-train2.onnx,3.653448,paleta-11-148.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,157,185,best-train2.onnx,3.911625,paleta-11-157.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,178,91,best-train2.onnx,3.191606,paleta-11-178.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,181,91,best-train2.onnx,3.076846,paleta-12-181.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,19,30,best-train2.onnx,3.196068,paleta-12-19.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,24,32,best-train2.onnx,3.803565,paleta-12-24.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,41,29,best-train2.onnx,3.494664,paleta-12-41.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,28,16,best-train2.onnx,5.316323,paleta-13-28.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,31,53,best-train2.onnx,3.163458,paleta-13-31.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,33,17,best-train2.onnx,3.129609,paleta-13-33.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,82,105,best-train2.onnx,3.14342,paleta-13-82.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,83,60,best-train2.onnx,3.469199,paleta-13-83.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,54,67,best-train2.onnx,3.447699,paleta-15-54.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,66,74,best-train2.onnx,3.192085,paleta-15-66.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,92,65,best-train2.onnx,3.313425,paleta-15-92.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,4,11,best-train2.onnx,3.143418,paleta-16-4.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,21,39,best-train2.onnx,3.3467,paleta-17-21.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,49,54,best-train2.onnx,3.027641,paleta-17-49.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,8,28,best-train2.onnx,3.168473,paleta-17-8.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,10,17,best-train2.onnx,3.212258,paleta-2-10.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,2,13,best-train2.onnx,3.459395,paleta-2-2.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,4,19,best-train2.onnx,3.131358,paleta-2-4.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,37,45,best-train2.onnx,3.471711,paleta-3-37.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,107,177,best-train2.onnx,3.311148,paleta-4-107.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,11,26,best-train2.onnx,4.151034,paleta-4-11.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,125,140,best-train2.onnx,3.794072,paleta-4-125.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,158,179,best-train2.onnx,3.623967,paleta-4-158.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,5,14,best-train2.onnx,3.414319,paleta-4-5.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,13,15,best-train2.onnx,3.312328,paleta-5-13.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,26,39,best-train2.onnx,3.375985,paleta-5-26.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,28,34,best-train2.onnx,3.37658,paleta-5-28.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,38,46,best-train2.onnx,3.220938,paleta-6-38.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,65,40,best-train2.onnx,3.745808,paleta-6-65.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,14,15,best-train2.onnx,3.748472,paleta-7-14.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,32,25,best-train2.onnx,3.360989,paleta-7-32.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,139,158,best-train2.onnx,3.365812,paleta-8-139.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,146,182,best-train2.onnx,3.353436,paleta-8-146.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,15,24,best-train2.onnx,3.23941,paleta-8-15.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,25,30,best-train2.onnx,4.078802,paleta-8-25.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,12,21,best-train2.onnx,4.179256,paleta-9-12.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,137,316,best-train2.onnx,4.02849,paleta-9-137.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,60,52,best-train2.onnx,3.50076,paleta-9-60.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,41,55,best-train2.onnx,3.188593,paleta-1-41.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,60,54,best-train2.onnx,2.655054,paleta-2-60.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,18,74,best-train2.onnx,2.757899,paleta-3-18.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,20,21,best-train2.onnx,2.739034,paleta-4-20.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,108,89,best-train2.onnx,4.185503,paleta-43-108.jpg,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,29,22,best-train2.onnx,3.645153,paleta-5-29.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,12,15,best-train2.onnx,3.553505,paleta-6-12.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,32,38,best-train2.onnx,2.889921,paleta-7-32.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,0,21,best-train2.onnx,2.985851,paleta-8-0.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,18,21,best-train2.onnx,3.725551,paleta-14-18.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,103,49,best-train2.onnx,3.757837,paleta-185-103.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,34,52,best-train2.onnx,3.394925,paleta-191-34.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,46,46,best-train2.onnx,3.877418,paleta-201-46.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,152,150,best-train2.onnx,4.283613,paleta-228-152.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,47,44,best-train2.onnx,3.729104,paleta-254-47.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,12,12,best-train2.onnx,3.926266,paleta-256-12.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,16,20,best-train2.onnx,3.419688,paleta-38-16.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,44,33,best-train2.onnx,3.062538,paleta-404-44.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,8,8,best-train2.onnx,3.725079,paleta-81-8.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,23,20,best-train2.onnx,3.07667,paleta-067-23.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,41,48,best-train2.onnx,3.227372,paleta-109-41.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,32,39,best-train2.onnx,3.475078,paleta-187-32.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,58,53,best-train2.onnx,3.180755,paleta-291-58.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,59,60,best-train2.onnx,3.231283,paleta-34-59.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,4,6,best-train2.onnx,3.161197,paleta-352-4.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,108,69,best-train2.onnx,3.104062,paleta-43-108.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,7,6,best-train2.onnx,3.076,paleta-51-7.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,15,20,best-train2.onnx,3.209317,paleta-61-15.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,60,56,best-train2.onnx,3.064359,paleta-78-60.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,112,132,best-train2.onnx,3.248677,paleta-1-112.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,11,best-train2.onnx,3.359983,paleta-10-4.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,47,76,best-train2.onnx,3.024962,paleta-11-47.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,93,151,best-train2.onnx,3.537449,paleta-12-93.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,129,140,best-train2.onnx,3.777498,paleta-13-129.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,114,132,best-train2.onnx,3.753428,paleta-14-114.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,15,21,best-train2.onnx,3.423764,paleta-15-15.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,95,106,best-train2.onnx,3.192053,paleta-16-95.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,24,33,best-train2.onnx,3.227208,paleta-17-24.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,10,best-train2.onnx,3.197985,paleta-2-4.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,20,47,best-train2.onnx,3.169786,paleta-5-20.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,53,65,best-train2.onnx,3.167102,paleta-7-53.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,13,17,best-train2.onnx,3.066337,paleta-9-13.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,50,39,best-train2.onnx,3.219703,paleta-110-50.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,29,15,best-train2.onnx,3.172226,paleta-144-29.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,24,26,best-train2.onnx,3.552178,paleta-177-24.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,136,160,best-train2.onnx,3.092397,paleta-186-136.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,16,28,best-train2.onnx,3.154369,paleta-282-16.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,18,24,best-train2.onnx,3.163186,paleta-290-18.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,20,28,best-train2.onnx,3.660012,paleta-329-20.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,12,24,best-train2.onnx,3.563704,paleta-33-12.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,22,15,best-train2.onnx,3.441285,paleta-37-22.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,55,57,best-train2.onnx,3.35104,paleta-87-55.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,5,13,best-train2.onnx,3.748514,paleta-140-5.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,4,14,best-train2.onnx,3.604599,paleta-146-4.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,13,16,best-train2.onnx,3.761919,paleta-165-13.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,3,best-train2.onnx,3.419994,paleta-203-1.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,11,15,best-train2.onnx,3.232718,paleta-210-11.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,3,best-train2.onnx,3.20358,paleta-211-3.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,6,best-train2.onnx,3.112577,paleta-268-3.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,8,13,best-train2.onnx,3.275197,paleta-284-8.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,8,best-train2.onnx,3.24388,paleta-285-1.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,9,32,best-train2.onnx,3.135859,paleta-340-9.jpg,2025-04-12 13:22:59
